State/UT,Commodity Group,Commodity,Month,Arrival_Quantity,Arrival Unit,Modal_Price,Price Unit,Month_dt,Month_num,Year
Telangana,Vegetables,Cucumbar(Kheera),July-2026,2391.6,Metric Tonnes,1104.45,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Drumstick,July-2026,2558.65,Metric Tonnes,3191.35,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Elephant Yam(Suran)/Amorphophallus,July-2026,5.2,Metric Tonnes,4192.31,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Field Bean(Anumulu),July-2026,19.5,Metric Tonnes,4860.62,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Field Pea,July-2026,2592.7,Metric Tonnes,3867.77,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,French Beans(Frasbean),July-2026,1040.0,Metric Tonnes,5501.48,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Garlic,July-2026,800.1,Metric Tonnes,10506.81,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Ginger(Green),July-2026,927.4,Metric Tonnes,8459.41,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Green Chilli,July-2026,11149.49,Metric Tonnes,2402.69,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Groundnut pods(raw),July-2026,248.7,Metric Tonnes,4810.33,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Indian Beans(Seam),July-2026,17.79,Metric Tonnes,6758.85,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Knool Khol,July-2026,0.7,Metric Tonnes,1642.86,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Bhindi(Ladies Finger),July-2026,104.9,Metric Tonnes,3900.86,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Leafy Vegetable,July-2026,363.05,Bundle,3323.4,Rs./Bundle,2026-07-01,7,2026
Telangana,Vegetables,Little gourd(Kundru),July-2026,67.74,Metric Tonnes,3557.9,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Mango(Raw-Ripe),July-2026,308.5,Metric Tonnes,3280.26,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Onion,July-2026,30605.14,Metric Tonnes,1796.3,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Onion Green,July-2026,91.3,Metric Tonnes,3532.8,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Other green and fresh vegetables,July-2026,352.3,Metric Tonnes,1970.93,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Pointed gourd(Parval),July-2026,221.5,Metric Tonnes,2373.45,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Potato,July-2026,21687.68,Metric Tonnes,1251.68,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Pumpkin,July-2026,1490.0,Metric Tonnes,1445.12,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Raddish,July-2026,77.0,Metric Tonnes,849.61,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Ridgeguard(Tori),July-2026,5518.84,Metric Tonnes,1826.0,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Snakeguard,July-2026,243.8,Metric Tonnes,1840.57,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Spinach,July-2026,0.6,Metric Tonnes,1090.0,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Sweet Potato,July-2026,995.6,Metric Tonnes,2004.32,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Thondekai,July-2026,139.27,Metric Tonnes,1555.72,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Tinda,July-2026,33.3,Metric Tonnes,2072.51,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Tomato,July-2026,27007.22,Metric Tonnes,1177.77,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Turmeric(raw),July-2026,11.7,Metric Tonnes,13000.0,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Wild Cucumber,July-2026,58.7,Metric Tonnes,1306.33,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Yam(Ratalu),July-2026,278.6,Metric Tonnes,3076.97,Rs./Quintal,2026-07-01,7,2026
Telangana,Vegetables,Banana - Green,August-2026,1337.0,Metric Tonnes,1022.7,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Beetroot,August-2026,4439.39,Metric Tonnes,2293.63,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Bhindi(Ladies Finger),August-2026,5020.23,Metric Tonnes,1686.93,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Bitter gourd,August-2026,4029.96,Metric Tonnes,2201.1,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Bottle gourd,August-2026,5110.45,Metric Tonnes,483.34,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Brinjal,August-2026,5419.0,Metric Tonnes,1836.69,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Cabbage,August-2026,7362.23,Metric Tonnes,1066.28,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Capsicum,August-2026,5148.97,Metric Tonnes,2326.6,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Carrot,August-2026,21055.1,Metric Tonnes,2761.09,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Cauliflower,August-2026,1701.88,Metric Tonnes,1725.62,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Chow Chow,August-2026,71.2,Metric Tonnes,1712.22,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Cluster beans,August-2026,3074.07,Metric Tonnes,2191.78,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Colacasia,August-2026,1124.1,Metric Tonnes,2413.93,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Cucumbar(Kheera),August-2026,2614.86,Metric Tonnes,1183.53,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Drumstick,August-2026,2688.06,Metric Tonnes,2743.5,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Elephant Yam(Suran)/Amorphophallus,August-2026,26.4,Metric Tonnes,3543.94,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Field Bean(Anumulu),August-2026,147.3,Metric Tonnes,4541.28,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Field Pea,August-2026,5050.1,Metric Tonnes,3261.04,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,French Beans(Frasbean),August-2026,1637.08,Metric Tonnes,5405.17,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Garlic,August-2026,496.6,Metric Tonnes,11000.0,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Ginger(Green),August-2026,569.9,Metric Tonnes,6827.13,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Green Chilli,August-2026,12551.84,Metric Tonnes,3044.24,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Groundnut pods(raw),August-2026,235.6,Metric Tonnes,4416.94,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Indian Beans(Seam),August-2026,25.5,Metric Tonnes,5936.08,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Knool Khol,August-2026,3.9,Metric Tonnes,1369.23,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Bhindi(Ladies Finger),August-2026,380.1,Metric Tonnes,3664.54,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Leafy Vegetable,August-2026,1678.82,Bundle,2615.23,Rs./Bundle,2026-08-01,8,2026
Telangana,Vegetables,Little gourd(Kundru),August-2026,395.85,Metric Tonnes,2973.04,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Mango(Raw-Ripe),August-2026,268.8,Metric Tonnes,2846.76,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Onion,August-2026,27595.69,Metric Tonnes,2577.87,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Onion Green,August-2026,52.3,Metric Tonnes,2849.14,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Other green and fresh vegetables,August-2026,2036.7,Metric Tonnes,1878.64,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Pointed gourd(Parval),August-2026,146.0,Metric Tonnes,3087.4,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Potato,August-2026,21051.75,Metric Tonnes,1239.93,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Pumpkin,August-2026,1961.7,Metric Tonnes,1147.23,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Raddish,August-2026,102.4,Metric Tonnes,979.98,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Ridgeguard(Tori),August-2026,5145.51,Metric Tonnes,1729.33,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Snakeguard,August-2026,287.6,Metric Tonnes,2097.46,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Spinach,August-2026,0.14,Metric Tonnes,1000.0,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Sweet Potato,August-2026,1056.0,Metric Tonnes,2435.54,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Thondekai,August-2026,113.04,Metric Tonnes,2185.47,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Tinda,August-2026,171.3,Metric Tonnes,1270.59,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Tomato,August-2026,23255.02,Metric Tonnes,1058.8,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Turmeric(raw),August-2026,11.7,Metric Tonnes,13042.74,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Wild Cucumber,August-2026,367.3,Metric Tonnes,1195.12,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Yam(Ratalu),August-2026,309.4,Metric Tonnes,2889.53,Rs./Quintal,2026-08-01,8,2026
Telangana,Vegetables,Banana - Green,September-2026,125.5,Metric Tonnes,1016.69,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Beetroot,September-2026,419.39,Metric Tonnes,2222.61,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Bhindi(Ladies Finger),September-2026,458.37,Metric Tonnes,1867.95,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Bitter gourd,September-2026,362.81,Metric Tonnes,1969.74,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Bottle gourd,September-2026,544.78,Metric Tonnes,421.88,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Brinjal,September-2026,730.0,Metric Tonnes,1782.81,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Cabbage,September-2026,802.36,Metric Tonnes,997.15,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Capsicum,September-2026,562.02,Metric Tonnes,2229.76,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Carrot,September-2026,2317.3,Metric Tonnes,3027.02,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Cauliflower,September-2026,207.54,Metric Tonnes,1850.98,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Chow Chow,September-2026,3.3,Metric Tonnes,2336.36,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Cluster beans,September-2026,255.0,Metric Tonnes,2211.31,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Colacasia,September-2026,100.8,Metric Tonnes,2223.11,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Cucumbar(Kheera),September-2026,287.9,Metric Tonnes,1190.92,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Drumstick,September-2026,220.54,Metric Tonnes,3214.68,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Elephant Yam(Suran)/Amorphophallus,September-2026,3.9,Metric Tonnes,3589.74,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Field Bean(Anumulu),September-2026,12.1,Metric Tonnes,3474.38,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Field Pea,September-2026,678.0,Metric Tonnes,2547.22,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,French Beans(Frasbean),September-2026,266.3,Metric Tonnes,4111.9,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Garlic,September-2026,45.3,Metric Tonnes,11000.0,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Ginger(Green),September-2026,85.6,Metric Tonnes,6798.01,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Green Chilli,September-2026,1340.02,Metric Tonnes,2280.61,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Groundnut pods(raw),September-2026,43.8,Metric Tonnes,3732.88,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Indian Beans(Seam),September-2026,4.68,Metric Tonnes,6504.27,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Knool Khol,September-2026,1.2,Metric Tonnes,1000.0,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Bhindi(Ladies Finger),September-2026,23.7,Metric Tonnes,3313.92,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Leafy Vegetable,September-2026,156.61,Bundle,2426.47,Rs./Bundle,2026-09-01,9,2026
Telangana,Vegetables,Little gourd(Kundru),September-2026,41.65,Metric Tonnes,2832.65,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Mango(Raw-Ripe),September-2026,23.9,Metric Tonnes,2082.85,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Onion,September-2026,3056.68,Metric Tonnes,3571.57,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Onion Green,September-2026,3.9,Metric Tonnes,2705.13,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Other green and fresh vegetables,September-2026,188.5,Metric Tonnes,1841.59,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Pointed gourd(Parval),September-2026,28.1,Metric Tonnes,2400.0,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Potato,September-2026,2451.99,Metric Tonnes,1309.71,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Pumpkin,September-2026,201.7,Metric Tonnes,1107.14,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Raddish,September-2026,13.5,Metric Tonnes,1035.93,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Ridgeguard(Tori),September-2026,553.85,Metric Tonnes,1401.04,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Snakeguard,September-2026,19.9,Metric Tonnes,2340.2,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Sweet Potato,September-2026,127.4,Metric Tonnes,2492.7,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Thondekai,September-2026,11.6,Metric Tonnes,2590.34,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Tinda,September-2026,24.6,Metric Tonnes,636.49,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Tomato,September-2026,2876.13,Metric Tonnes,1202.46,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Turmeric(raw),September-2026,2.0,Metric Tonnes,13000.0,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Wild Cucumber,September-2026,32.3,Metric Tonnes,1115.02,Rs./Quintal,2026-09-01,9,2026
Telangana,Vegetables,Yam(Ratalu),September-2026,327.2,Metric Tonnes,2998.41,Rs./Quintal,2026-09-01,9,2026
